Emociones,Promedio GSR,PromedioDevNeg,Potencia 1 GSR,Potencia 2 GSR,Potencia 3 GSR,Potencia 4 GSR,Potencia 5 GSR,Potencia 6 GSR,Potencia 7 GSR,Potencia 8 GSR,Potencia 9 GSR,Potencia 10 GSR,Freq1 GSR,Freq2 GSR,Freq3 GSR,Freq4 GSR,Freq5 GSR,Freq6 GSR,Freq7 GSR,Freq8 GSR,Freq9 GSR,Freq10 GSR,Promedio PS,DesviaciónE PS,PotEspecBandPS[0.1-0.2],PotEspecBandPS[0.2-0.3],PotEspecBandPS[0.3-0.4],Promedio Resp,Tiempo pro pap,Potencia 1 Resp,Potencia 2 Resp,Potencia 3 Resp,Potencia 4 Resp,Potencia 5 Resp,Potencia 6 Resp,Potencia 7 Resp,Potencia 8 Resp,Potencia 9 Resp,Potencia 10 Resp,Freq1 Resp,Freq2 Resp,Freq3 Resp,Freq4 Resp,Freq5 Resp,Freq6 Resp,Freq7 Resp,Freq8 Resp,Freq9 Resp,Freq10 Resp,Promedio Temp,PromedioDev Temp,PotEspecBandTemp[0-0.1],PotEspecBandTemp[0.1-0.2],Promedio HEOG,DesviaciónE HEOG,Energía HEOG,Promedio VEOG,DesviaciónE VEOG,Energía VEOG,Promedio ZEMG,DesviaciónE ZEMG,Energía ZEMG,Promedio TEMG,DesviaciónE TEMG,Energía TEMG,Pot Alpha O1,Pot Beta O1,Pot Gamma O1,Pot Alpha O2,Pot Beta O2,Pot Gamma O2,Pot Alpha C3,Pot Beta C3,Pot Gamma C3,Pot Alpha C4,Pot Beta C4,Pot Gamma C4,Pot Alpha F7,Pot Beta F7,Pot Gamma F7,Pot Alpha F8,Pot Beta F8,Pot Gamma F8,Pot Alpha T7,Pot Beta T7,Pot Gamma T7,Pot Alpha T8,Pot Beta T8,Pot Gamma T8,Pot Alpha P3,Pot Beta P3,Pot Gamma P3,Pot Alpha P4,Pot Beta P4,Pot Gamma P4
0.0,-161.27881264898915,0.4846373320560601,811.630428603415,589.7782655201856,569.6242677608856,502.68204367979774,468.851412318951,388.2099577493276,369.66816060274544,343.40103245033333,337.8583330078753,314.0860194880894,0.0196078431372549,0.11764705882352941,0.13725490196078433,0.0784313725490196,0.09803921568627451,0.058823529411764705,0.2549019607843137,0.0392156862745098,0.0,0.1568627450980392,1105.8821868785255,1402.7867011702074,31379140.422195602,3061942.4615948214,515325.9055621296,3509.3186104492,0.030936930783242257,7001.580467686496,3459.4564541571394,2069.6883568932126,2060.8360878314425,1758.519012187732,1396.028319608879,1273.4481760791323,1225.5115638598425,1218.9631501894435,967.062502569684,0.0,0.0392156862745098,0.0196078431372549,0.0784313725490196,0.058823529411764705,0.13725490196078433,0.09803921568627451,0.1764705882352941,0.11764705882352941,0.21568627450980393,-0.1414310919490825,-4.443025641951575e-05,5.666389913268568e-08,7.615557855199129e-12,109.96140450915468,60.219244224411895,102606241.36778907,434.67109577298385,352.0097739192571,2042283771.41681,-17.693254876303527,49.15629119808982,17817472.493559197,-38.25432863400923,72.89895694901168,44244509.53703976,72727.1431790803,165130.8351875998,157879.43273688693,642172.2188655941,1432351.427501284,1731752.28581969,31604.760909254237,61204.32265764205,63495.22951522719,65470.17352981028,120544.31388357683,137008.74634377946,88762.81547260497,154307.0147354062,147382.65685007191,28279.138810816698,66271.4446607738,51136.49161315133,159559.54723582775,522587.69099514035,603821.5425774299,8657.62154330462,18790.88490355224,9050.019575166456,41302.34143034727,77794.72045251862,62610.83496577578,49153.926148138176,113812.05179517467,112081.34210636083
1.0,540.7422025998834,0.017245356220608778,1378.5783135011218,1055.165405795467,587.8563028831207,550.6283924708031,546.6962530658622,433.3795093859963,355.0061969768992,224.4030455008211,171.7902991776825,158.16213260567469,0.0196078431372549,0.0,0.0392156862745098,0.0784313725490196,0.09803921568627451,0.11764705882352941,0.19607843137254902,0.058823529411764705,0.1764705882352941,0.29411764705882354,1446.672293867052,1357.2653394737565,6865182.037534985,1054956.966225509,158936.83458597204,-2231.62540508918,0.02756135073012439,4393.505039819457,1133.4369309722056,1024.0946645698577,529.1956320311804,514.6813488801431,368.57653016439684,355.8428629628957,342.34447770652616,257.64460256923377,234.45166998620093,0.0,0.0196078431372549,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.23529411764705882,0.27450980392156865,0.0784313725490196,0.1764705882352941,0.13725490196078433,-0.06834639741408065,-2.0836258182945602e-05,1.1978037680336822e-08,7.0049956873701396e-12,89.04204307864661,66.70172659009036,80801010.43861175,588.6733579374286,440.8369816890724,3530822643.8749394,-105.98620409535305,56.95480588853759,94505368.83065405,26.172042058872943,38.710318067859774,14253656.324193355,68167.7433885989,132041.75026690814,101367.93560045105,1007476.9308028612,1795535.6378601333,2606040.696293322,55057.76365001778,192075.48602388016,220765.14573646212,96732.07092074779,146796.367895336,202938.33195660688,130922.79572677858,244300.00884361798,264460.96126353444,30455.388360653127,59322.83005025731,40554.50381368979,246583.2780140116,789194.4076319904,964891.6045057334,8853.28173293025,18599.417758561653,10189.074548186723,43648.3559052662,76196.79702398361,69743.33432007654,64306.51078481585,124792.68385049207,153525.9484352423
0.0,-746.0960118224075,-0.013272170574539268,1482.2291123431191,728.9908976490212,607.7712063688294,361.282975064743,289.31168072213916,271.2862915907487,231.32403704157375,227.99581697325053,203.99001987666665,159.94794314652052,0.0,0.0196078431372549,0.0784313725490196,0.058823529411764705,0.1568627450980392,0.0392156862745098,0.11764705882352941,0.19607843137254902,0.09803921568627451,0.13725490196078433,520.720485262549,1059.2339580039975,59239833.08448857,10981685.208539462,1296552.3161307136,-4893.03582333529,0.027849917987971567,9688.522190257503,1249.619641593228,651.4968018110535,580.7283027914243,423.10512331791375,380.7014153272182,274.65325539388573,234.960519691491,229.51271234065285,226.43628185110998,0.0,0.0196078431372549,0.058823529411764705,0.0392156862745098,0.0784313725490196,0.09803921568627451,0.11764705882352941,0.7058823529411764,0.3529411764705882,0.13725490196078433,0.0279245808673827,-1.7312479225535234e-05,1.0299361068409909e-08,6.157591276775405e-12,167.12404494247775,83.23170255875944,227552780.56281984,292.9254649900503,132.7957651334183,675256602.5123043,66.24793882672785,79.80452264716526,70225294.45380092,297.5144002914804,88.35917743877722,628791077.573282,105663.02462919064,201616.21410008695,154190.91173995956,851166.8476608802,809556.6320114374,676745.027011524,41370.057078252146,123931.42390767719,109138.79126052478,75451.65157212745,71897.19345919396,59568.2048160845,120066.27598184234,255531.09517656945,224779.27424685826,39150.81178240095,77121.19977058674,45918.08234279096,211967.5707365037,591020.4591356535,572412.0847398737,8467.422630046985,22614.919206884864,11355.193581546377,45280.76352756796,73340.96606922254,45934.279786087885,61649.49501857724,77050.16779312278,53343.12522839643
0.0,-42.848339083477185,-1.2376962103926872,2324.533997987944,1194.266639826814,957.1263970238365,807.7035115021395,774.3764041715627,701.5397900718606,537.4403881962697,266.2041061116616,249.48701274202435,196.7493084463467,0.0196078431372549,0.0784313725490196,0.09803921568627451,0.0392156862745098,0.058823529411764705,0.13725490196078433,0.1568627450980392,0.19607843137254902,0.21568627450980393,0.1764705882352941,1875.154138497189,1481.306384430298,11612332.634738779,4555980.206919489,577555.6555994025,8520.886403033193,0.034885466712422784,16742.772307171243,5778.180797930954,3387.9607081427334,3038.194458635718,2349.137877465379,2065.3399012293635,1909.843576446657,1758.975986701619,1553.2670563535492,1501.0716584496515,0.0,0.0196078431372549,0.0784313725490196,0.058823529411764705,0.2549019607843137,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.1764705882352941,0.0392156862745098,-0.225403055050373,-5.5001593291744676e-05,1.441037912422487e-07,5.261752185961822e-11,-43.46512246764881,148.38110448272428,156059471.48424765,406.8582594112411,454.8154914924238,2430966976.27963,-35.80463570331229,35.617378682940966,16650118.36244949,-166.30551474524734,101.41479376741027,247688539.66182035,113017.5071002306,188286.23172746526,142265.95788771185,3431449.3090345627,1547211.4782678313,698777.3653726481,143458.00380140677,201142.9120016659,192423.29882853982,299680.8248912314,135637.17148817636,55729.19194439078,316092.2115516146,314228.0828400967,228701.66008611556,40723.77873217201,79490.96070108064,41911.143377954,759924.159702834,887412.4353328964,736696.3012221274,11660.558256253491,29941.021421761197,22345.266017511058,109346.90709405184,93561.91201476139,48838.387984253364,213064.8811016163,144326.74313959558,85357.01050997275
0.0,2333.3618104667175,-0.03956972994643151,4593.704348051931,1560.4335539317933,676.442421745318,565.241272019786,260.8340165758992,225.43418700974132,206.93858560557928,185.40250014710972,173.2630801669182,167.62984363579562,0.0,0.0196078431372549,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.19607843137254902,0.21568627450980393,0.0784313725490196,0.1568627450980392,0.23529411764705882,490.77215140853974,885.082561068281,142965899.39026612,10345609.64504182,1115277.175068534,-4226.486034347405,0.02768342391304348,8360.870871588997,992.5143905528065,567.3224269519178,504.5159601846418,415.28121483164347,371.283149812726,348.25715598641676,280.1247759651679,270.69783514072145,220.04492201500236,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.09803921568627451,0.11764705882352941,0.0784313725490196,0.6862745098039216,0.13725490196078433,0.1568627450980392,-0.2647129066805354,-7.859559152831536e-05,1.8802294229194835e-07,4.733911637617444e-12,14.741715063505959,63.93820774746019,28105733.27635455,536.9772888600625,260.822663944161,2326403406.0415983,180.46989574216656,71.48664587404642,245973237.01542363,-312.2648134469826,146.26705145954753,776201160.5820404,137249.01081471902,173745.00014142,91489.22896852616,727753.961927435,1175788.8461660258,1179895.6475261736,39187.12002363637,106918.33124266565,114011.07145691794,75596.9544432665,94238.72966877524,94782.98860212164,155764.9304682815,187335.70055301962,138959.6915738488,52859.68079474185,75247.25608645754,34175.85928140159,188984.50155689137,561449.0473251721,621568.1183935293,7910.938993173576,18795.2246200827,9653.965672696351,51420.96506311533,74162.0047666555,41168.15447956383,54946.540384599175,100216.00364040997,82982.99993612518
0.0,614.1056266083604,0.015826930837344187,1660.6050183185605,1184.4218929649262,944.5802593993761,859.1706385824643,610.2429352875799,561.9752416041525,425.8424666503155,392.00231317212143,213.9945845214117,180.90400788897497,0.0392156862745098,0.0,0.0784313725490196,0.0196078431372549,0.11764705882352941,0.058823529411764705,0.19607843137254902,0.1568627450980392,0.23529411764705882,0.1764705882352941,1504.1811995849228,1481.6653880258527,8940312.134568982,1502701.2541175527,1657212.095161014,-4850.03162794173,0.031149409871244635,9578.838297427488,5476.436970895148,5061.367983666574,3091.66852318673,2739.8061411671556,2200.5439015464335,1980.2699904033796,1628.13123338707,1447.5151836857335,1182.0580408117307,0.0,0.0196078431372549,0.0392156862745098,0.0784313725490196,0.058823529411764705,0.09803921568627451,0.11764705882352941,0.13725490196078433,0.1568627450980392,0.1764705882352941,-0.053125851046312976,-1.5320778075694897e-05,7.608665154947101e-09,2.8549877734239056e-11,761.6081161397805,59.36764999263975,3809554363.163831,-623.3922352685872,142.90485414313233,2670211007.087678,4.826517200055382,27.673733028836562,5151445.65372434,153.5054799941997,288.7610948140728,698149377.9955266,81907.74621729717,156576.73519632194,123345.09543926893,2869274.9769786084,1056452.4320803501,424580.9613517511,177866.0142709355,292845.5158954094,351737.57183012174,253831.48924497762,92937.36900756384,34736.224350705925,329161.039789479,410631.21516040247,313284.026493615,33213.490656737136,64337.68432471354,40320.35485780047,718445.6745496752,963869.1798911124,942293.846102624,15057.96429222525,65881.34321354108,59234.875967426095,88753.62285899244,77883.40815691935,38705.12248098849,188121.62529331687,163596.33077504183,116226.32799133446
1.0,-39.265061023146416,0.01226601460763155,1164.7164840414587,694.9188352370144,393.90750898464273,208.75352274473417,201.8963220318737,198.3688106275857,198.199634472139,133.01089403730953,130.90224996685455,130.77993880872094,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.1764705882352941,0.09803921568627451,0.1568627450980392,0.29411764705882354,0.19607843137254902,0.11764705882352941,321.88090187136004,622.0233888097426,16672071.942943979,5463728.108195074,514515.29725390853,-3707.9028071263283,0.02898357508532423,7341.909106665653,866.0524925948484,416.1261790880893,392.73758591504253,387.1076570520336,340.41622842813604,315.1425713123973,276.4578846200993,270.9016490110343,270.26027613983285,0.0,0.0196078431372549,0.0784313725490196,0.0392156862745098,0.058823529411764705,0.1764705882352941,0.3529411764705882,0.29411764705882354,0.13725490196078433,0.21568627450980393,0.014820888499199063,1.7925310348563575e-05,4.376590620748841e-09,1.7005684770573093e-12,-195.5555995233726,103.86283303458865,320064449.2975027,43.542696811246785,102.17645618325848,80529373.03450084,-5.390816096106294,57.58043823117826,21833338.370419893,-33.36166859503097,221.067774100332,326295301.8282401,103806.43829594093,170788.23298373513,130147.24898845151,1268514.1685132647,641790.4683967856,348025.94832359446,59248.15117481293,105376.78302131867,103846.74254068367,114868.80700430922,58595.726883073236,28164.24765242668,157422.59301349826,176639.3335159144,136264.79455175978,36526.83056987966,70540.01546382438,42895.50213772095,330185.2435895872,699556.0872939646,713071.8892520489,7185.364231575544,22591.41146645968,12907.61768737816,58581.59436886955,68616.11641966632,37896.41693145588,90360.9542342937,70391.10763366692,39433.99595348233
0.0,21389.053614027212,0.0,42257.588568295665,5932.177451259458,5623.092753817923,3315.1713925985396,2347.3353812558676,2179.638166907167,1663.566034256561,1493.798455650975,1486.2543622048133,986.012311703661,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.09803921568627451,0.0784313725490196,0.13725490196078433,0.11764705882352941,0.1764705882352941,0.1568627450980392,719.3967119836182,1211.4867246717986,23357058.854236126,2706227.0967179053,916645.7059100971,1806.197777032542,0.04786624765037594,4114.5280729662645,3690.246562923359,3203.0140903513684,1431.2221263328481,1415.460719376526,1335.6822267096873,1324.3025610050947,1297.6595188657457,1250.3654380186993,1216.0475580298476,0.0392156862745098,0.0,0.0196078431372549,0.2549019607843137,0.13725490196078433,0.1568627450980392,0.11764705882352941,0.0784313725490196,0.29411764705882354,0.09803921568627451,0.008365701615699491,3.0641556151389793e-06,2.7836416101163055e-10,1.2187821972785766e-12,-44.83582114523365,40.32783537174701,23739627.947576787,-103.8271959446187,72.39138678832448,104582473.52855241,42.16710096918475,52.88066326124981,29861872.1927489,43.195405020358095,78.42041790043433,52325869.169424474,140181.2402100236,51850.29544496862,16970.787772347685,68781.69344930399,103705.43199045678,63548.712398783246,59313.24585829536,36838.47030104998,8076.806197763133,198276.54676470687,172930.57977886527,103430.42096767809,87313.57979104409,77759.14291167524,49937.259992224695,128859.08052370755,130046.91583072343,85583.21684249389,95846.38821844819,79884.46489840689,39605.757754375605,62422.22324021089,41599.39496547252,11963.887691705373,235473.2124495714,247837.85042645957,183604.79513535093,51325.232856442,55043.7944215689,16571.062679313512
1.0,3638.404257200066,0.025173026911236424,7250.025864580933,6634.616302895292,4491.435220032233,4158.562754176274,3819.286178612904,2103.298717382118,1862.6011553042542,1792.0815349878246,1561.7556489447538,1286.653284999634,0.0,0.0196078431372549,0.0392156862745098,0.0784313725490196,0.058823529411764705,0.09803921568627451,0.1568627450980392,0.13725490196078433,0.11764705882352941,0.1764705882352941,505.8499624330912,945.0801530340734,9970324.1846268,1565494.3560352016,718956.6543710615,-3551.386552211316,0.04628604677565849,7025.324976988823,2593.360353858275,1704.4267102151252,1433.2198870812617,1285.0458910757532,1270.034379022502,1150.1567577067588,1080.2853981377987,1017.4210687456565,989.1817440937025,0.0,0.0196078431372549,0.09803921568627451,0.1568627450980392,0.3529411764705882,0.29411764705882354,0.0392156862745098,0.11764705882352941,0.3137254901960784,0.058823529411764705,-0.028012968215259726,-4.749441203464874e-06,2.435186650091101e-09,1.7485730993318896e-12,131.63957274833191,168.3124304959338,298055759.36171657,-104.95677029737678,96.62360838517982,132858151.90528955,164.8240673830526,300.8266848103765,768108421.3270323,11.758915734201162,74.12258356360913,36768499.73283845,116282.5651349687,141911.86413360477,151273.1143622165,76915.85535400381,179720.52470702174,187542.5233549655,62721.096500205786,76420.7256153906,61523.038949456706,213713.32941158328,853506.2029527078,1112762.7708224207,86070.72108256901,315524.5783178425,419329.19302415336,174196.8247974796,670878.0052943354,894602.6827305192,126989.0822145252,797389.6895637655,851004.1325082452,87347.30666273796,124523.67432358231,118868.46102845274,297805.9327488443,1308711.2492385956,1794758.8560892616,44742.6866014768,83861.58369011195,59501.26628021986
1.0,5976.441145548161,0.0,11726.127486501946,3635.7321999255855,2172.187495108361,1501.2380765328564,964.9811616999033,752.8834893294171,529.69579558255,504.89874289221916,500.5673712581962,488.49204964566985,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.09803921568627451,0.13725490196078433,0.19607843137254902,0.1764705882352941,0.1568627450980392,0.0784313725490196,417.43725157230716,859.6819559110706,3793457.3172759786,1284110.608083062,596836.5987556919,1882.5862742515621,0.04344284188034188,3799.0756718139896,3522.501868081098,1989.0865186944905,1695.1650554001098,1453.2364666467831,1248.6826182040065,1080.2788941635101,1005.6234154149076,962.167880882003,878.9322091191565,0.0,0.0196078431372549,0.0392156862745098,0.3529411764705882,0.3333333333333333,0.0784313725490196,0.11764705882352941,0.39215686274509803,0.058823529411764705,0.23529411764705882,0.026380176639562002,2.2368335990514548e-05,5.014317851786346e-09,5.016451127682468e-12,264.61181096470784,128.72531676989087,565257024.2119787,35.619347672527304,106.97113250989453,82981070.9852613,243.76849201766035,178.42356760827514,595732531.9820926,8.176623027391631,134.11054365595382,117846687.90722644,83827.88482219655,74540.22736152049,52325.47272058198,55854.59685816705,165389.1320061356,136354.37636136654,37804.07730144857,52706.20164124131,28557.838219343637,138887.4322991512,359505.2207054335,370994.2423544474,78374.49513413559,192356.96337217896,213381.3338635943,114610.35553314263,291851.96439611417,331021.41576312046,92634.60535881289,331258.3990954332,300569.5874885951,43644.38673069407,59063.32453443023,41877.4329472537,250960.7174410058,638062.3426517955,723380.2247161509,42393.620707960145,63129.883839886235,33932.448594793335
2.0,-3103.7650979247574,1.5989466877273542,7816.462091365445,6296.133089515707,2359.9523582751094,1507.4291112330225,1330.8289123300146,1180.1837880987941,1132.9827144419523,1048.935210155751,782.935682748072,738.1477160509934,0.0196078431372549,0.0,0.0392156862745098,0.09803921568627451,0.0784313725490196,0.13725490196078433,0.11764705882352941,0.1568627450980392,0.23529411764705882,0.2549019607843137,377.49382617944434,796.9151844537295,24379995.74484592,2801584.882646464,899917.5777411136,-17780.54840178043,0.04845831351094196,35309.70294850181,3953.5997122081058,1866.5262744432325,1626.9285973029862,1602.0399242729418,1487.1208651640839,1437.0745631466045,1405.9371955211298,1368.4972267340204,1311.4514082030305,0.0,0.0196078431372549,0.09803921568627451,0.21568627450980393,0.11764705882352941,0.0784313725490196,0.3529411764705882,0.2549019607843137,0.058823529411764705,0.1568627450980392,-0.048917265273919944,4.289817861194571e-06,1.5394290988170323e-08,4.7710545527431205e-12,271.5801794841467,262.0844228673989,929874683.9702171,110.0869643643832,275.1262221509106,573247036.1264445,358.6606184974791,495.3918333997144,2441801715.3108788,1655.9089826543022,641.5889770561931,20587164120.329765,167304.04991904632,247942.93514561543,334654.2836294092,109653.61437699688,301100.00226324314,395933.1811773152,77878.22161684935,165943.18587981837,171491.76114951793,353961.41981239326,1565936.0237756707,2493244.93073437,128025.1273064518,552553.3183074262,857174.5697721479,263016.4196063364,1240449.3184239133,1971183.278969749,205172.87236326875,1189248.8669312915,1308891.2642307014,78567.70972324442,207222.03499150267,256430.73612694055,516561.32541801664,2462103.296418197,3920696.4522433737,53363.8512867972,116187.3760172602,104494.64417872805
1.0,-1554.220152506793,-0.27133977799314074,5100.977357027317,3620.053366259804,3570.9177989831687,3569.1426850381804,3091.1318160247083,2084.8253113287037,1509.815666699969,1417.6594642554871,1236.2715003581598,781.2473537041747,0.0392156862745098,0.058823529411764705,0.09803921568627451,0.0784313725490196,0.0,0.0196078431372549,0.13725490196078433,0.1764705882352941,0.21568627450980393,0.3137254901960784,313.32537775019523,600.4550073842446,15590833.030327428,480112.9575527658,299044.60498946224,-544.3082294735038,0.04021647906793049,1817.4163695117002,1765.5015790243376,1526.6983988380691,1305.624353038991,1301.9904042874907,1164.3110792206514,1141.2709613948941,997.8265457709019,837.1115546751057,792.512980677526,0.1568627450980392,0.37254901960784315,0.058823529411764705,0.21568627450980393,0.0784313725490196,0.09803921568627451,0.13725490196078433,0.0,0.0196078431372549,0.23529411764705882,-0.04253913009917601,-5.055856764978772e-06,7.333581704616998e-09,3.4418590779701325e-12,-557.3082054527608,279.4899752889319,2537479832.2881455,479.82620439499044,212.69754876508244,1798290575.0289524,-191.11662373363615,121.61043702563971,334982115.239229,1040.4292490414634,451.8982475113916,8399610555.725744,112374.61018143989,59834.23683489698,33120.92020643179,49587.17560261674,125643.1867487445,86014.55988285957,38207.46833067055,57467.07017036039,28478.926307507125,150226.04237294497,259403.16728959596,209794.245438807,85946.15263381325,173646.40653802542,149870.5165741944,109164.94545438615,204160.5041777659,183010.00307547813,93755.06745404235,264523.16314164613,248279.8066796242,47476.02327955206,54581.237773657886,30497.560477178937,264139.50663926994,417877.09701505397,379311.5670397244,38911.99985565273,57730.41966223547,24594.43915228436
1.0,12228.749996509785,0.0,24087.43158619826,5841.07924712185,3454.952829002963,2786.8015644885945,1930.6218000448257,1266.6207310487828,1081.4013707851727,981.2091663240973,962.9997384204272,903.920960452994,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.09803921568627451,0.0784313725490196,0.13725490196078433,0.19607843137254902,0.11764705882352941,0.1568627450980392,412.33148311549337,858.916538431827,15187168.02570673,4966977.066980801,109712.37599317622,2412.674540148195,0.039170589930822446,4508.6680598632,2056.6752645206434,1880.270376525138,1788.1959645849295,1536.7233416521879,1379.6819020880985,1267.388105515316,1208.594307306367,1126.2362871833793,1112.7456887074807,0.0,0.0196078431372549,0.058823529411764705,0.11764705882352941,0.27450980392156865,0.1568627450980392,0.29411764705882354,0.0392156862745098,0.1764705882352941,0.19607843137254902,0.048335930812239976,2.2368335990514548e-05,7.019580984074798e-09,5.366600258334278e-12,389.3994173983758,252.86560025865745,1407260009.1241782,-413.6003530733721,184.36834841985208,1338611704.0685556,-57.042413365328464,75.82282740121238,58771179.77093222,-1295.001475117662,772.6082553322011,14844360854.397947,123795.20483816587,61767.630684727614,24995.711193938787,65406.88815324202,157928.04982885584,111534.09920244287,53468.27170540327,45502.71638875064,15158.13550873898,141523.1183101936,218358.2534798505,155656.89487800785,82084.2850366752,184118.2337128612,143125.05046563642,118339.24341761401,175175.40281518459,138500.5643909565,84313.53689535937,200496.0941833301,163880.57045140277,58948.10429752167,50540.552491501156,18680.470020978268,235722.18919494157,360286.36637653667,309201.70913566224,44234.13921623429,69139.48745802439,27137.21561964363
1.0,1262.8276660885267,0.0350514856365517,4476.874541810682,2384.7454247121245,2186.5651535571683,1725.6666545555163,1351.4610659245238,1074.3434790171998,869.2369437906809,580.422164734175,479.75211760534535,466.94486555519046,0.0196078431372549,0.0,0.0392156862745098,0.058823529411764705,0.11764705882352941,0.1568627450980392,0.13725490196078433,0.09803921568627451,0.27450980392156865,0.0784313725490196,428.81747860975725,799.6956752454432,23646929.87049083,2024122.2272093594,676631.2500656232,-1011.5301995370269,0.04357742936643835,2213.3675036481663,2077.622436599695,784.6081035158406,671.4308175450344,668.6886881416929,655.7998688262143,558.8036996918078,541.494254919814,467.2507417206676,462.6853764645124,0.3529411764705882,0.0,0.7843137254901961,0.3137254901960784,0.7058823529411764,0.058823529411764705,0.3333333333333333,0.19607843137254902,0.6862745098039216,0.0196078431372549,0.14492078374780348,4.167251636589012e-05,5.304807387313414e-08,4.81179364286168e-12,47.11531965237309,92.00161132172062,69746130.10158734,-49.31414179963776,86.40059734083583,64607275.25333632,60.44251048361951,61.65847607467004,48666662.65805679,-58.49328097403898,102.3466481744466,90715048.4344632,53545.66322912325,47471.01062019102,22146.323258931923,50996.17056981246,128676.59273949108,86934.32462507176,36968.15276806998,31587.13244389845,11113.30223820047,155575.2384992114,195666.6887841573,136734.0029726921,53821.28519770244,98872.67046227497,86138.41759041556,108034.27874650426,151472.8495857272,119265.72262031944,64111.57203290483,223737.89030186078,183910.2041685065,44472.04279137934,41094.21125151535,16898.37061146743,200503.7746652938,296640.65743901685,255309.06425088362,30687.597738387656,54337.80562708223,20857.463024084427
0.0,3409.233494325599,0.016874094185673948,6727.778743153291,3496.496121591931,2135.710163180435,1079.4769846516294,952.4018435922549,723.8785285153174,569.8202800520372,533.9024585508546,462.17659234141775,430.1975818881177,0.0,0.0196078431372549,0.058823529411764705,0.0392156862745098,0.1568627450980392,0.09803921568627451,0.11764705882352941,0.13725490196078433,0.0784313725490196,0.23529411764705882,674.0958258468071,1082.005221604877,27009418.30265376,2044867.0260689715,432695.6483351062,-4345.415157427625,0.0414380081300813,8671.212196707233,1675.9982532866536,1644.9474184358023,1463.4197327767008,1288.1225788436911,1241.3157818306536,1212.0992938996646,1193.835870746452,1113.6352679916167,1109.3074686190707,0.0,0.0196078431372549,0.29411764705882354,0.11764705882352941,0.13725490196078433,0.0784313725490196,0.058823529411764705,0.1568627450980392,0.3137254901960784,0.0392156862745098,-0.035407328112046985,-3.6769867381667754e-06,5.940267628464708e-09,1.2353331939167326e-12,-20.422986160513,58.928574805773344,25391800.308474652,-232.43683594890874,128.33302005416368,460199498.7328349,-24.13626725118656,36.98254707492957,12731350.71148471,195.75899222369424,101.34031482655259,317204936.2847533,62363.693177910354,35229.16203240627,7512.674546086597,43695.09881900043,70826.27048054767,42100.98534888748,47411.54340727764,31997.007252036183,4720.388999104003,77495.12419421211,95294.82069804428,36401.87468249515,49500.483619122366,79468.66861422834,50878.7806203833,62964.476538242314,71568.59165996968,28185.838441630687,51624.26507363618,51999.367042460864,16872.24671440153,61114.93464043744,37220.52850471676,5944.646078376335,142321.98231264448,120202.61331013998,58867.323325754456,35664.630565321146,42632.859513611,10566.397044661217
1.0,-6240.907819039856,-0.7534230627390616,12423.155292507752,8838.988088896689,4784.741689020133,4092.523357583157,2094.294093591704,1999.6043514954051,1646.6263203315866,1622.6764675709749,1326.3099957931813,1144.8387151515806,0.0,0.0196078431372549,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.11764705882352941,0.1764705882352941,0.0784313725490196,0.1568627450980392,0.13725490196078433,403.38253003191414,838.0396650769443,20171559.300516725,1394351.0116310972,455164.4821229849,4005.4688550322544,0.04377416237113402,7981.32416362055,2118.4612508602945,1770.442953357279,1725.4945251185495,1656.888519887038,1517.9668851251372,1234.6028339488846,1183.7974170317407,1017.0392857391893,961.9292104999918,0.0,0.0392156862745098,0.13725490196078433,0.1764705882352941,0.11764705882352941,0.0784313725490196,0.058823529411764705,0.29411764705882354,0.2549019607843137,0.1568627450980392,-0.05033268831157872,-9.192466845416938e-06,7.723967475119876e-09,2.8876565715005776e-12,-50.892484088666095,75.22604133531614,53849486.56852344,256.54427072437534,169.63790059133757,617496446.4749365,141.21554502065482,86.5863137815414,179121921.84032783,302.37027654423645,226.33763786720885,931261700.2355233,89749.34759356911,63374.869183645234,38983.5637330694,51926.217474451965,130863.23401144508,98890.58832919641,52018.768746496346,43981.09189518778,17111.805385622625,138469.11052546182,267812.96565811435,262896.13324294233,80773.04540682244,145507.75069838957,133591.7177642307,98584.10027576823,218365.49767301904,227694.10577052564,84933.48436052236,229402.42275078376,198475.5368163861,57606.955078505154,49986.0593553046,27630.104108558593,238603.69830800605,479406.4848414028,493380.58238759474,42167.284770786704,57176.96956195346,27891.41981513214
